isFake,userBiographyLength,userFollowerCount,userFollowingCount,userHasProfilPic,userIsPrivate,userMediaCount,usernameDigitCount,usernameLength
1,113,214,4234,0,0,488,5,12
0,105,1397,3031,0,1,333,6,19
0,63,1300,3818,0,0,77,4,13
0,101,1500,4259,0,0,63,3,12
1,135,2282,3384,0,0,100,3,12
0,60,1404,3884,0,0,71,3,11
0,75,2454,5615,0,0,68,3,11
0,26,872,3470,0,0,346,5,9
1,36,812,5624,0,0,396,6,8
0,23,1016,3599,0,1,168,5,6
0,106,1090,4805,0,0,119,5,9
0,79,72,5390,0,0,417,2,15
0,30,28,2679,0,0,246,3,6
0,71,201,4511,0,0,290,6,8
1,116,1541,4270,0,1,142,6,10
1,46,74,5035,0,0,235,2,7
0,27,868,3659,0,0,396,5,11
1,123,1354,3168,0,1,365,6,8
0,51,1233,2800,0,1,60,4,14
0,57,1705,3938,0,1,21,4,11
0,118,39,6077,0,1,125,3,11
0,133,30,3966,0,1,126,3,11
1,118,717,5483,0,1,279,5,6
1,57,332,3125,0,0,492,5,17
0,24,1324,3415,0,1,321,6,18
1,74,101,7221,0,1,386,2,12
1,1,1877,4013,0,0,545,6,12
0,136,142,1896,0,1,80,6,12
0,137,1379,4833,0,1,369,6,12
0,98,1725,5381,0,1,566,5,11
0,63,1456,3131,0,1,511,6,13
0,20,1584,5546,0,1,219,5,17
1,122,1465,4175,0,0,34,3,9
0,46,68,4328,0,0,183,1,10
1,131,32,3299,0,0,538,2,19
0,55,1399,5428,0,1,255,5,8
1,89,1431,5562,0,1,252,6,10
1,64,11,4223,0,0,390,1,16
0,26,1644,4881,0,0,47,4,8
0,21,1455,3104,0,0,48,3,9
0,23,1313,3711,0,0,47,3,7
0,27,1380,5937,0,0,37,4,10
0,18,1598,5907,0,0,35,4,9
0,76,1330,2621,0,1,44,3,9
0,57,1368,3252,0,0,453,5,10
1,123,53,4065,0,0,445,1,15
0,114,13,3554,0,1,678,1,13
1,87,1,4776,0,1,335,1,11
0,2,50,7068,0,0,205,3,10
0,27,85,3474,0,0,312,2,9
1,87,43,3918,0,0,433,1,8
0,1,769,5427,0,1,254,6,13
1,55,11,6314,0,1,68,4,12
0,25,723,2959,0,1,332,6,9
1,1,684,7327,0,0,513,5,17
1,43,46,3928,0,0,312,1,14
1,88,2157,4517,0,1,277,5,13
0,21,892,4441,0,0,568,6,13
0,1,660,4237,0,1,170,6,9
0,1,103,3265,0,0,34,4,10
0,72,194,3721,0,0,375,6,15
0,142,42,4451,0,0,77,4,10
1,75,43,3609,0,0,70,3,10
1,77,42,3007,0,0,64,4,10
1,59,90,2698,0,1,261,2,13
0,31,2231,4727,0,0,39,3,12
1,21,1329,5292,0,0,46,3,12
1,29,1583,3123,0,0,52,3,13
1,20,2170,5617,0,0,50,3,13
1,27,1719,6673,0,1,47,3,16
0,62,1392,2981,0,0,307,5,8
0,54,1285,2666,0,1,75,3,6
1,71,1554,3461,0,0,319,6,11
1,79,759,3168,0,1,147,6,10
0,30,92,3036,0,0,231,1,10
0,29,45,5444,0,0,239,1,10
0,17,71,3163,0,0,245,1,10
0,63,502,3132,0,1,491,5,6
0,137,1521,6038,0,0,22,3,8
1,1,118,4089,0,0,52,2,20
1,20,1428,3930,0,1,203,6,6
0,123,385,3393,0,1,448,5,9
0,107,460,4320,0,1,678,5,8
0,106,96,3893,0,1,145,1,17
0,31,1634,6376,0,1,171,6,7
1,99,65,2599,0,1,204,1,13
0,48,191,3266,0,0,379,5,12
1,49,60,3469,0,0,269,2,13
1,35,60,5363,0,0,196,2,12
1,40,89,5854,0,0,162,2,12
1,34,103,6250,0,0,180,2,11
1,76,38,4310,0,0,390,2,7
1,75,61,6220,0,1,149,2,17
0,124,713,4563,0,0,199,6,11
1,45,888,5551,0,0,169,5,11
0,71,26,4472,0,1,181,1,19
0,1,80,4455,0,0,47,3,11
0,45,768,3175,0,0,374,5,8
1,53,762,4714,0,0,322,6,8
1,66,1170,5497,0,1,71,3,16
0,13,88,5232,0,0,249,2,12
1,14,57,3824,0,0,249,2,11
1,52,1342,2913,0,0,358,5,5
0,104,39,2815,0,0,487,2,10
0,100,764,3876,0,1,141,6,12
0,28,96,3131,0,1,64,3,6
0,36,1527,6188,0,0,38,4,8
1,66,1503,4208,0,0,188,6,13
0,91,1470,4448,0,0,200,6,11
1,48,27,4001,0,1,424,2,6
1,1,747,4295,0,0,266,5,11
0,143,11,2010,0,1,104,5,9
1,126,97,2029,0,1,634,4,18
1,1,6,3797,0,1,66,2,13
1,72,63,3458,0,1,158,1,16
0,17,278,4764,0,1,561,6,12
0,109,31,3484,0,0,60,3,8
0,66,14,3945,0,0,93,3,8
0,104,2543,5861,0,0,24,3,10
0,94,1273,4002,0,0,24,3,10
1,20,42,5443,0,1,131,4,20
1,1,474,3786,0,1,261,6,8
1,30,66,7197,0,1,338,1,8
0,11,99,2675,0,1,492,1,9
1,11,65,4045,0,0,194,1,11
1,1,50,2981,0,1,37,2,8
1,2,83,5985,0,1,138,3,8
0,120,29,2261,0,0,104,5,11
0,44,286,3457,0,1,210,5,13
1,49,1642,2913,0,0,226,6,10
0,19,113,6991,0,0,248,1,16
1,40,46,3138,0,1,87,3,9
1,31,104,5443,0,1,88,3,7
1,35,67,2910,0,1,109,4,9
0,107,49,5374,0,1,39,3,8
0,75,60,2798,0,1,49,3,9
0,90,102,6672,0,0,608,1,11
0,30,2051,2807,0,0,248,6,9
0,47,1069,7167,0,0,39,5,12
1,26,145,3905,0,1,463,4,10
1,6,47,4965,0,1,153,4,11
1,18,1527,3174,0,0,320,6,9
0,19,1391,3384,0,0,63,4,14
0,117,1515,4235,0,0,117,5,10
0,1,55,3504,0,0,31,3,6
1,119,305,4722,0,1,169,5,12
0,42,85,4085,0,1,100,3,10
0,40,86,4980,0,1,55,3,10
0,40,71,5017,0,1,107,3,10
1,26,43,4306,0,1,485,1,12
0,73,263,5124,0,1,77,6,16
0,136,651,6314,0,1,76,5,8
0,24,6,4037,0,1,369,2,7
1,87,54,1640,0,0,78,6,15
0,24,173,5040,0,0,199,5,10
0,117,387,2924,0,1,167,5,7
0,102,540,3471,0,1,171,5,7
0,50,25,3176,0,1,156,3,11
1,1,883,3449,0,0,117,5,12
1,33,27,4075,0,1,636,2,10
0,1,788,6223,0,0,78,5,12
1,24,76,2891,0,0,669,1,15
0,52,1380,3720,0,1,132,5,9
1,78,101,2672,0,0,251,2,14
0,20,2197,3665,0,1,107,5,10
1,124,1386,6200,0,0,131,6,14
0,18,2458,4116,0,0,84,3,8
1,18,1819,5409,0,0,81,3,9
1,18,2331,5385,0,0,59,3,8
0,17,2430,3742,0,0,90,3,9
0,41,634,3675,0,0,235,5,16
0,75,1309,2870,0,0,111,6,11
1,28,68,3538,0,1,67,3,11
0,27,77,5772,0,1,106,4,13
1,24,90,3647,0,1,66,4,11
1,102,334,4835,0,1,289,5,12
1,68,676,4712,0,1,229,5,15
1,31,344,3749,0,1,265,5,17
0,1,1168,2817,0,1,65,2,10
0,12,105,3567,0,1,148,2,18
1,123,36,4046,0,0,125,3,11
0,2,33,4299,0,0,539,3,9
0,32,16,5091,0,1,469,2,13
0,102,1220,5245,0,0,55,3,11
1,127,410,4240,0,0,207,6,7
0,89,382,5213,0,0,292,5,9
1,46,293,4534,0,0,222,5,12
1,57,436,5567,0,0,172,5,10
0,1,539,4386,0,0,161,6,9
0,30,739,5866,0,1,142,5,11
0,116,667,3016,0,1,70,6,11
0,27,41,4414,0,1,91,3,18
0,121,47,2990,0,1,48,4,13
1,114,95,3953,0,1,47,3,11
1,26,1343,3679,0,1,22,3,8
0,80,23,7285,0,1,62,4,19
0,26,1388,5839,0,0,82,3,11
1,36,59,2175,0,1,41,5,8
1,6,15,5467,0,1,175,4,11
1,2,27,3476,0,1,202,4,11
0,7,98,2610,0,1,215,1,10
0,117,712,4331,0,0,93,5,9
1,74,705,5483,0,0,78,5,9
0,9,35,3031,0,0,413,2,19
1,43,67,7239,0,0,425,2,8
1,69,392,5075,0,0,179,6,13
0,25,239,6934,0,0,537,6,9
0,6,92,2661,0,0,512,2,10
0,23,87,6573,0,0,600,1,9
1,63,662,6500,0,1,115,5,20
0,78,11,4000,0,1,198,2,6
1,140,1610,3023,0,0,20,3,14
1,38,1502,5284,0,0,59,4,9
1,44,1651,3650,0,0,85,3,7
1,31,677,3215,0,0,144,6,5
0,16,1367,1602,0,1,52,5,5
0,86,58,3158,0,0,23,5,12
1,15,30,5412,0,0,325,3,11
1,45,307,2934,0,0,617,6,5
1,13,1124,6838,0,1,47,6,10
0,14,7,3010,0,0,333,3,12
1,3,0,4942,0,0,446,3,12
0,1,725,2886,0,0,97,5,9
0,1,66,4419,0,0,49,2,5
0,76,26,3492,0,0,65,3,13
1,117,19,3861,0,0,87,3,11
1,127,40,4407,0,0,61,4,13
0,85,30,4413,0,1,172,2,10
0,47,1557,4263,0,0,130,6,7
1,17,1620,4143,0,1,22,3,13
0,63,556,3500,0,0,92,5,17
1,26,830,6011,0,0,64,5,20
1,20,87,2670,0,0,336,1,11
0,3,1121,5060,0,0,36,6,9
1,135,107,3290,0,0,44,4,9
1,82,113,3769,0,0,49,4,9
0,128,470,6155,0,1,161,6,6
0,1,61,3941,0,0,28,4,12
0,89,549,4029,0,1,155,5,10
0,55,295,5722,0,0,150,6,7
1,115,71,4089,0,0,47,3,10
0,145,79,4864,0,0,44,3,10
1,77,49,6259,0,0,48,3,10
1,50,121,1640,0,0,50,5,10
0,49,113,6516,0,0,581,1,11
0,42,1190,2647,0,0,282,6,10
1,2,1148,3223,0,1,150,5,17
1,62,685,5402,0,0,79,5,11
0,44,1697,2742,0,1,38,3,13
1,51,1463,3875,0,0,69,3,12
1,1,311,4020,0,0,217,6,15
0,1,76,1783,0,0,323,3,7
1,18,43,2248,0,1,58,6,12
0,30,412,5309,0,0,402,5,13
0,42,367,4929,0,0,408,5,13
0,1,528,6146,0,1,117,6,11
1,128,1616,2699,0,1,25,3,9
1,17,34,2031,0,0,120,6,11
0,48,1200,1926,0,1,74,5,19
0,144,1171,3763,0,1,43,3,10
0,1,187,3745,0,0,72,5,10
1,149,65,2067,0,0,541,4,9
0,1,58,2732,0,1,35,2,10
1,46,33,4743,0,0,438,2,10
1,40,74,3486,0,1,313,2,15
1,1,71,7377,0,1,136,1,11
0,29,22,2099,0,0,85,5,11
1,15,77,3227,0,0,137,3,13
1,51,67,4522,0,0,92,4,6
1,146,467,4120,0,0,153,5,9
0,99,45,1750,0,1,312,3,19
0,51,16,1968,0,0,116,6,14
1,94,74,6031,0,0,32,3,8
1,85,2525,6728,0,1,41,4,8
0,59,1512,3861,0,0,20,3,11
1,138,51,3746,0,0,34,3,10
1,48,1452,2618,0,0,520,6,8
0,11,1661,3893,0,1,72,1,19
0,15,1470,5069,0,1,60,1,19
0,1,76,6013,0,1,54,1,15
1,27,265,6334,0,1,62,6,18
1,3,84,4251,0,1,24,6,10
0,1,109,2658,0,1,35,1,11
0,52,1259,3009,0,1,21,4,11
0,18,261,3450,0,0,168,6,15
1,56,44,6470,0,1,242,1,9
0,1,20,2625,0,0,102,2,18
1,120,88,1954,0,0,573,3,10
1,32,15,3832,0,0,518,2,9
1,28,24,2960,0,0,442,1,14
1,16,1289,4481,0,1,44,2,16
0,76,68,2344,0,0,392,3,12
0,54,79,2119,0,1,668,4,12
1,56,37,2716,0,1,77,3,10
0,2,1171,4895,0,1,421,6,10
0,50,761,3424,0,0,54,6,19
0,28,174,2777,0,1,146,6,8
1,36,37,5466,0,1,74,3,16
1,1,57,2096,0,1,174,3,7
0,26,33,4845,0,1,62,3,16
1,35,1587,7023,0,1,34,3,17
0,1,40,4495,0,0,83,2,10
0,35,29,2887,0,0,452,1,9
0,42,2,3250,0,0,594,1,8
0,63,431,4159,0,1,93,6,9
1,59,17,3563,0,1,244,2,12
1,109,30,4688,0,1,166,2,11
1,39,1721,3679,0,1,24,3,12
1,1,285,2628,0,1,342,5,14
0,51,5,1714,0,0,102,6,11
0,41,35,1848,0,0,104,6,13
0,39,79,6109,0,0,123,3,14
1,26,1280,4750,0,1,76,1,16
0,29,1375,4245,0,1,58,2,16
0,53,94,2475,0,1,32,5,12
0,3,43,2935,0,1,582,2,11
0,16,43,4192,0,1,392,1,11
1,28,76,4289,0,0,160,2,19
0,90,2587,7226,0,1,35,4,14
1,33,750,3131,0,1,107,5,10
0,1,555,4532,0,0,100,6,9
0,16,156,3740,0,1,47,5,13
0,54,39,3334,0,1,252,1,12
0,107,256,5324,0,0,86,5,9
1,121,277,4825,0,0,105,5,9
1,74,1640,6658,0,1,70,3,8
1,20,69,3278,0,0,146,1,17
1,25,708,4110,0,1,64,6,12
0,137,2395,6745,0,1,64,4,9
0,108,1497,7444,0,1,78,4,10
0,92,67,2932,0,0,52,3,11
1,85,84,4353,0,0,45,4,13
1,146,51,6246,0,0,47,3,13
0,19,1691,3450,0,0,22,4,18
1,1,65,2156,0,1,179,3,12
1,15,19,3061,0,1,508,1,10
1,58,118,2099,0,1,556,3,11
0,86,78,3276,0,0,33,3,14
0,50,29,4266,0,1,315,1,11
1,86,364,3056,0,1,122,6,14
0,134,583,3323,0,1,130,6,14
1,2,7,3067,0,1,380,1,8
1,3,32,3635,0,1,388,1,8
0,4,53,2594,0,0,167,2,13
1,2,995,4694,0,1,21,6,14
0,121,372,4413,0,1,87,5,14
1,108,49,1682,0,1,503,3,11
1,128,72,1976,0,1,454,4,11
0,37,19,3600,0,0,583,2,12
0,50,78,2069,0,0,467,3,17
0,21,60,3736,0,0,72,3,6
0,32,597,3858,0,1,80,5,17
0,1,17,1792,0,1,41,6,12
1,123,53,3310,0,1,21,6,12
0,61,351,3791,0,1,124,5,12
1,22,724,6630,0,0,246,5,11
1,20,204,6806,0,0,270,5,10
0,23,359,5311,0,0,265,5,9
0,43,535,4940,0,0,185,6,8
1,2,40,3972,0,1,545,2,11
0,146,38,5529,0,0,195,2,9
0,72,34,3565,0,0,233,2,9
0,60,344,4579,0,0,67,6,6
0,110,292,4361,0,0,62,6,12
0,127,21,3952,0,0,308,1,7
0,72,345,6256,0,0,91,6,8
1,145,485,5152,0,0,83,6,7
1,60,508,4177,0,0,72,6,9
0,24,639,5154,0,1,97,5,13
1,39,504,3870,0,0,227,6,11
0,136,76,2923,0,1,68,2,16
1,66,517,3354,0,0,54,6,9
0,141,50,4066,0,1,60,4,15
0,55,61,3890,0,1,65,4,15
0,146,63,3194,0,1,60,4,15
1,2,1043,4718,0,0,60,5,9
1,2,42,2976,0,0,206,2,19
1,23,10,4151,0,0,141,3,12
1,9,1095,4327,0,0,624,6,8
0,13,27,6738,0,1,383,3,10
0,37,1885,3404,0,1,26,2,17
0,137,92,5170,0,0,27,4,9
0,39,45,5735,0,0,116,3,11
1,101,1457,7333,0,1,98,3,11
0,141,1829,3335,0,1,34,4,15
1,148,1150,4889,0,0,37,3,7
0,106,153,2557,0,1,36,5,8
1,24,446,5617,0,1,147,5,8
1,46,708,5668,0,0,120,5,8
0,40,382,3478,0,1,148,6,10
0,42,114,3102,0,0,92,4,9
0,21,59,3104,0,0,102,4,9
0,24,73,3814,0,0,60,3,9
1,25,111,4371,0,0,66,3,9
1,8,2603,2764,0,1,44,3,6
0,53,754,3221,0,0,59,5,10
1,15,43,3292,0,0,287,1,16
0,7,1381,5678,0,1,28,3,6
0,147,1512,2736,0,0,33,4,5
1,1,98,1887,0,0,294,3,13
1,109,431,4938,0,0,118,5,11
1,110,1561,7414,0,0,24,3,17
0,145,589,3686,0,0,65,6,13
0,95,344,2968,0,0,70,6,11
1,150,474,4754,0,0,71,5,11
0,53,2276,2720,0,0,62,4,8
0,116,12,7082,0,1,476,1,10
1,19,41,5305,0,1,168,1,10
0,31,41,5942,0,1,168,1,10
1,53,42,5088,0,1,266,2,11
1,62,699,7360,0,0,54,6,8
1,2,41,3704,0,0,294,3,12
0,29,40,3769,0,1,226,2,14
0,15,2186,4989,0,1,44,3,9
0,27,81,6985,0,1,265,2,9
0,44,63,6912,0,1,225,2,9
0,83,119,2749,0,1,71,1,17
1,128,721,6954,0,0,59,5,8
0,3,23,3688,0,0,215,4,7
1,4,61,3590,0,0,103,3,17
1,63,78,7066,0,1,38,3,17
0,7,40,4050,0,0,220,2,20
1,32,5,5590,0,0,221,1,18
1,9,78,6449,0,0,556,2,14
0,69,44,1552,0,0,501,3,12
0,18,67,3850,0,0,85,3,11
0,38,56,3515,0,0,71,3,12
0,25,55,3605,0,0,83,3,12
0,49,50,3523,0,0,67,3,13
0,23,78,3914,0,0,75,4,11
1,26,68,4111,0,0,76,3,12
0,19,97,5150,0,1,136,1,19
1,1,103,3387,0,1,30,1,7
0,49,1422,3162,0,0,22,4,8
0,20,204,4903,0,1,55,6,6
0,68,757,2656,0,0,62,5,19
0,19,1356,6884,0,0,38,3,8
0,148,105,3246,0,0,62,4,15
1,60,100,1782,0,0,28,6,11
1,120,73,6820,0,0,223,1,11
0,36,138,4256,0,1,182,3,11
1,74,69,3440,0,0,28,4,13
0,86,62,4154,0,0,27,4,11
0,8,41,4935,0,0,374,1,11
1,7,5,3220,0,1,199,1,8
0,20,66,2692,0,0,69,4,10
1,3,1944,2882,0,1,38,3,12
1,32,101,6888,0,1,184,1,13
0,107,90,2137,0,1,199,3,9
0,2,880,2994,0,0,623,5,5
1,3,40,6435,0,1,240,1,10
1,11,1469,4139,0,1,31,3,12
0,9,1387,3919,0,1,31,3,12
1,14,1352,3808,0,1,30,3,11
0,148,97,2265,0,1,310,3,10
0,115,102,2217,0,0,175,4,10
1,15,13,2983,0,1,231,2,13
1,25,24,3320,0,1,298,2,12
1,22,23,5762,0,0,175,2,16
0,21,225,3432,0,1,73,5,7
1,11,2034,3633,0,0,36,1,17
1,115,26,5839,0,0,534,2,15
1,13,30,4342,0,0,451,2,10
1,128,1142,3170,0,0,48,3,11
0,16,1732,4971,0,1,37,2,5
0,88,538,2722,0,1,91,6,19
1,79,663,7251,0,0,90,5,13
0,2,1431,5745,0,1,161,6,20
0,87,156,3253,0,0,164,4,19
0,49,101,5054,0,0,209,1,15
0,18,13,4958,0,1,299,1,12
0,52,27,3757,0,1,163,1,13
1,25,28,3259,0,1,225,1,11
1,3,29,3771,0,0,377,1,10
0,1,1289,2481,0,0,52,1,9
0,6,1385,3483,0,1,43,1,14
0,3,2384,4977,0,1,35,1,14
0,32,1605,7277,0,0,26,3,11
0,131,587,3088,0,0,181,5,15
1,10,1555,5323,0,1,77,3,6
0,3,231,3202,0,1,593,6,9
1,33,9,2778,0,1,575,2,15
0,2,289,3136,0,1,317,6,10
0,25,1371,5600,0,1,28,2,6
0,26,1332,4824,0,1,28,1,5
0,70,28,3277,0,1,47,3,13
1,56,34,6311,0,1,49,3,12
0,14,1329,5784,0,1,38,2,7
0,24,2242,5525,0,1,37,2,8
0,29,1822,3795,0,1,35,1,7
1,11,1510,4218,0,1,46,2,9
0,10,1531,6009,0,1,35,2,10
0,18,2204,4704,0,1,52,1,9
1,34,107,2741,0,0,95,3,11
0,37,1840,6660,0,1,83,3,8
1,112,21,5167,0,0,247,1,11
0,25,1066,7184,0,0,22,5,15
1,32,853,2607,0,1,71,5,14
0,105,64,5351,0,1,153,2,9
0,136,46,5299,0,1,148,2,8
0,72,5,4864,0,0,391,1,15
0,66,70,1995,0,0,273,4,9
0,32,2552,3948,0,0,22,4,11
0,16,202,4923,0,0,355,5,6
0,146,149,3181,0,1,159,3,12
1,103,101,3695,0,1,139,2,8
0,57,111,5025,0,1,138,2,8
1,9,61,5683,0,1,118,4,10
1,14,187,5802,0,1,238,5,12
0,7,59,4275,0,1,71,3,6
0,70,93,2242,0,0,273,4,11
1,130,107,2070,0,1,288,3,12
0,36,1320,5988,0,0,21,4,10
0,22,321,4730,0,1,59,6,6
0,33,1428,3176,0,1,44,2,11
1,23,1355,3439,0,1,38,1,12
0,34,576,2786,0,1,89,6,10
1,57,90,6765,0,1,117,4,11
0,16,2357,3682,0,1,31,2,9
0,14,1745,3992,0,1,29,2,8
1,7,48,6870,0,0,579,1,11
0,1,1409,1904,0,1,47,2,7
1,2,734,4179,0,1,233,5,8
0,2,217,6000,0,1,182,6,9
1,47,67,3157,0,1,58,2,17
1,16,67,5497,0,1,98,2,19
1,1,85,4846,0,1,48,2,15
1,16,40,6573,0,1,307,3,11
1,1,8,5133,0,1,52,2,14
1,14,1541,4262,0,1,67,3,9
1,16,69,3522,0,1,80,3,9
0,2,46,3206,0,1,77,2,20
0,22,422,3610,0,1,125,5,8
1,1,1399,1854,0,1,46,2,12
0,90,35,5520,0,0,33,3,17
0,21,446,5339,0,1,76,5,9
1,20,52,7364,0,0,237,2,8
0,27,1309,5014,0,1,30,1,12
0,2,1374,5331,0,1,29,2,12
0,18,1498,6433,0,1,26,1,12
1,31,1474,2785,0,0,33,2,17
1,25,1626,3530,0,0,33,2,17
0,52,1406,2817,0,1,45,2,7
0,8,105,5463,0,1,125,3,11
0,22,58,2365,0,0,346,3,9
0,110,397,7427,0,0,216,5,7
1,119,64,4046,0,1,142,1,8
1,20,1486,6504,0,0,93,3,10
0,2,245,5688,0,0,578,5,13
0,2,1386,2841,0,0,98,1,16
0,93,56,5513,0,1,157,2,13
0,46,1277,2885,0,0,90,3,15
1,55,86,1717,0,0,249,3,12
1,135,58,1897,0,1,170,4,11
1,34,716,3671,0,0,105,6,15
1,82,112,4394,0,0,86,2,16
0,29,2020,3269,0,1,76,1,10
0,116,103,4581,0,0,94,2,18
1,8,1369,3880,0,1,62,2,9
0,14,1506,4467,0,1,93,1,10
0,2,1399,5606,0,1,70,2,9
0,23,1521,4008,0,1,76,1,10
0,13,66,5150,0,1,66,3,8
1,11,71,5514,0,1,85,4,7
0,35,326,3240,0,1,76,6,11
0,50,397,4465,0,1,56,5,11
0,41,31,4428,0,1,129,3,9
1,25,82,4058,0,1,79,1,16
1,39,7,7232,0,1,388,2,13
0,44,1864,3758,0,1,47,1,14
0,16,1625,5315,0,0,309,6,6
0,1,56,4999,0,0,31,2,10
0,110,1471,6225,0,0,24,3,15
1,52,16,3018,0,1,73,3,10
1,132,1239,2548,0,0,52,3,18
0,43,1299,6609,0,0,47,4,9
0,41,1313,7021,0,0,35,3,10
0,60,139,4945,0,0,439,2,7
1,82,34,4589,0,0,23,6,8
0,11,95,3656,0,1,56,4,10
1,98,63,5070,0,0,91,2,18
0,75,96,5340,0,0,158,2,7
1,1,2289,2535,0,1,34,4,8
1,98,125,3956,0,0,413,1,7
1,31,281,4366,0,0,75,6,11
1,56,341,2742,0,1,98,5,9
1,134,100,6080,0,0,153,2,10
0,78,79,3997,0,0,141,2,8
0,48,1271,4664,0,1,30,2,9
1,8,1937,5633,0,0,262,6,11
0,16,2222,5889,0,1,65,2,12
1,31,1479,3632,0,1,74,2,11
0,20,1607,4697,0,1,67,1,13
1,30,1437,4978,0,1,55,2,13
1,26,1499,5928,0,1,72,1,11
0,16,1992,3971,0,1,58,2,11
1,9,1848,3176,0,1,83,1,12
1,33,2329,2815,0,1,66,1,11
0,141,78,3776,0,0,82,1,18
1,70,80,5521,0,0,109,1,16
0,10,1262,4014,0,1,72,1,7
1,129,1397,4327,0,1,30,1,6
0,92,2120,3000,0,1,26,2,6
0,95,1395,3001,0,1,38,2,9
0,89,2063,2988,0,1,52,2,10
0,83,1540,3913,0,1,45,2,10
1,105,2544,3209,0,1,39,2,8
0,90,2521,4090,0,1,45,1,8
1,82,1422,3052,0,1,44,1,7
1,102,1397,2783,0,1,37,2,8
1,1,67,2134,0,1,416,2,11
0,1,51,2195,0,0,609,2,11
0,27,773,2599,0,0,60,5,8
0,46,1483,5334,0,1,53,2,11
0,45,1429,3504,0,1,98,1,9
1,1,1450,2177,0,0,30,4,9
0,66,120,1703,0,0,283,4,11
0,49,1620,2552,0,1,192,5,12
0,5,88,6416,0,1,69,3,11
0,10,64,4701,0,1,83,3,11
0,2,68,5237,0,1,78,3,11
0,3,81,4425,0,1,111,3,12
1,39,1933,5359,0,1,79,1,6
1,37,67,1561,0,0,488,4,7
0,2,228,3839,0,0,218,6,11
0,66,85,5653,0,0,142,1,6
0,47,48,2495,0,0,208,3,12
0,21,70,2501,0,1,179,3,11
0,109,832,4284,0,0,53,5,18
0,133,1323,2692,0,0,56,4,15
0,124,2330,4943,0,1,31,2,10
0,95,1333,3967,0,1,28,1,9
0,145,2464,3831,0,1,29,1,7
0,15,740,3379,0,0,180,6,11
1,122,10,5639,0,0,34,3,5
0,70,67,4868,0,0,145,1,9
1,42,56,6389,0,0,54,3,9
0,11,1411,6804,0,1,222,5,9
1,15,1493,3074,0,0,82,4,18
0,43,2439,3386,0,1,26,2,11
0,1,52,1723,0,1,326,2,14
0,32,49,2553,0,0,346,2,9
0,44,603,4271,0,0,116,5,8
1,73,56,4055,0,0,155,2,14
0,48,18,3831,0,0,583,1,15
0,81,1248,3213,0,1,47,1,9
0,27,424,2858,0,0,76,6,5
0,126,828,6040,0,1,46,6,12
0,1,1772,1603,0,0,68,4,17
1,35,610,3117,0,0,63,5,10
1,20,68,5159,0,1,37,3,14
0,53,1234,4636,0,1,44,1,11
1,46,18,2698,0,0,685,1,6
0,67,2558,2949,0,1,81,1,5
1,121,1458,4781,0,1,92,2,5
0,68,1209,4348,0,0,20,3,13
0,22,18,4397,0,0,208,2,6
1,2,1522,7344,0,0,142,5,12
0,16,1216,4559,0,1,119,5,13
0,52,64,1598,0,1,322,3,13
1,42,1840,3300,0,1,82,2,10
0,18,89,1703,0,0,185,3,18
0,11,16,6342,0,0,258,2,5
0,2,2610,3318,0,1,32,3,10
1,20,43,2937,0,0,201,2,12
0,19,553,3417,0,0,72,6,11
1,34,427,5672,0,0,98,6,9
0,1,1194,2735,0,0,71,1,11
1,17,33,1970,0,1,50,5,9
0,32,52,2557,0,0,408,2,12
0,48,65,4318,0,1,150,2,8
1,6,421,6135,0,1,564,5,7
1,8,351,5482,0,1,491,5,9
0,17,31,1929,0,1,43,5,10
1,21,512,4718,0,0,72,6,10
0,102,10,3725,0,1,285,2,15
0,21,13,3870,0,0,229,2,8
1,4,394,5598,0,1,630,5,13
0,73,1425,4729,0,1,59,2,7
1,72,1557,4091,0,1,60,1,8
1,63,1542,3965,0,1,76,2,10
0,68,1371,4116,0,1,90,2,8
0,57,2588,5229,0,1,83,1,8
0,10,844,2754,0,1,72,5,9
0,2,470,3583,0,0,172,5,17
1,25,90,3397,0,1,32,4,7
0,55,1165,2678,0,1,69,3,12
0,44,1284,5233,0,1,34,2,12
1,32,790,3674,0,1,38,6,16
1,39,1827,3808,0,1,66,2,12
1,102,661,3784,0,1,42,5,9
1,51,1429,3726,0,1,77,1,11
0,50,1562,2958,0,1,72,2,12
0,48,1639,4779,0,1,68,1,12
1,31,1836,3231,0,0,47,1,14
1,30,62,3539,0,1,145,2,14
1,1,50,2202,0,1,192,2,10
1,1,59,2305,0,0,263,1,14
1,16,11,3098,0,0,207,1,9
0,32,33,3802,0,0,219,1,9
0,11,1559,5338,0,0,41,4,8
0,6,2176,5852,0,0,49,3,10
1,11,1622,3357,0,0,45,3,9
1,26,24,5344,0,0,254,2,10
1,61,102,6379,0,1,116,2,8
0,97,29,5270,0,1,224,1,15
0,45,1706,6299,0,0,28,2,5
1,37,67,2687,0,1,46,4,9
0,13,37,3274,0,0,255,1,8
0,17,74,4214,0,1,41,3,12
0,19,60,3106,0,1,51,4,11
1,41,87,3473,0,1,36,3,12
0,13,1307,4185,0,0,41,1,8
0,5,1344,5804,0,0,35,1,10
1,26,1422,4752,0,0,37,1,9
0,2,1540,5036,0,0,48,1,9
0,24,1162,5691,0,0,77,4,9
0,21,113,3547,0,1,141,2,10
0,95,102,2554,0,0,174,2,7
1,13,964,5437,0,0,114,5,18
0,127,61,4999,0,1,60,2,6
